Date,Open,High,Low,Close,Adj Close,Volume
2017-11-11,0.141339,0.149899,0.125892,0.136313,0.136313,1697740
2017-11-12,0.136235,0.150422,0.110667,0.130258,0.130258,4157927
2017-11-13,0.1289,0.156332,0.128694,0.139546,0.139546,2281157
2017-11-14,0.140876,0.152449,0.130056,0.142976,0.142976,1674705
2017-11-15,0.142596,0.146623,0.133741,0.141313,0.141313,1282858
2017-11-16,0.142334,0.142966,0.124824,0.128626,0.128626,1338203
2017-11-17,0.128394,0.129617,0.115417,0.120846,0.120846,1928211
2017-11-18,0.117333,0.13467,0.114073,0.129341,0.129341,1474885
2017-11-19,0.129285,0.131566,0.119155,0.123014,0.123014,1247628
2017-11-20,0.123023,0.126039,0.118673,0.122485,0.122485,1447685
2017-11-21,0.123462,0.126902,0.116186,0.116995,0.116995,1474188
2017-11-22,0.118511,0.131077,0.113439,0.12657,0.12657,2035196
2017-11-23,0.127426,0.142853,0.117914,0.123569,0.123569,2500008
2017-11-24,0.12427,0.145016,0.117335,0.144673,0.144673,2822092
2017-11-25,0.14459,0.144913,0.130929,0.135702,0.135702,1719408
2017-11-26,0.137602,0.139425,0.127497,0.137283,0.137283,1396712
2017-11-27,0.137283,0.139327,0.12874,0.138264,0.138264,3185098
2017-11-28,0.140256,0.144224,0.131565,0.132024,0.132024,3930076
2017-11-29,0.132131,0.136398,0.102873,0.108286,0.108286,3766751
2017-11-30,0.109855,0.131301,0.106021,0.126006,0.126006,3416521
2017-12-01,0.125316,0.133307,0.11915,0.132014,0.132014,3231611
2017-12-02,0.132102,0.164941,0.124247,0.154342,0.154342,5491307
2017-12-03,0.154416,0.189899,0.143732,0.170976,0.170976,6498510
2017-12-04,0.172433,0.188053,0.153169,0.170413,0.170413,5182297
2017-12-05,0.170183,0.234027,0.164329,0.234027,0.234027,9289591
2017-12-06,0.232894,0.264193,0.199569,0.217752,0.217752,9251606
2017-12-07,0.211867,0.230424,0.175622,0.192897,0.192897,4967942
2017-12-08,0.192853,0.204201,0.15735,0.183237,0.183237,3383823
2017-12-09,0.183057,0.200034,0.169181,0.178479,0.178479,2371367
2017-12-10,0.18012,0.199508,0.161331,0.188871,0.188871,2346953
2017-12-11,0.1905,0.215307,0.183243,0.195244,0.195244,5644842
2017-12-12,0.19039,0.202521,0.157378,0.173768,0.173768,7749061
2017-12-13,0.173771,0.215724,0.168274,0.195315,0.195315,7786247
2017-12-14,0.194899,0.273172,0.188418,0.229695,0.229695,11928896
2017-12-15,0.232748,0.266225,0.19226,0.240854,0.240854,9919513
2017-12-16,0.238906,0.26493,0.21999,0.25632,0.25632,10405961
2017-12-17,0.256662,0.333674,0.255204,0.313628,0.313628,15047390
2017-12-18,0.314134,0.325091,0.272114,0.325091,0.325091,13619674
2017-12-19,0.322227,0.380321,0.310306,0.32827,0.32827,9903467
2017-12-20,0.327801,0.327801,0.26329,0.278851,0.278851,7839928
2017-12-21,0.283164,0.348553,0.276035,0.3172,0.3172,8994169
2017-12-22,0.319713,0.341361,0.212012,0.319615,0.319615,11215783
