Date,Open,High,Low,Close,Adj Close,Volume
2017-11-11,0.156163,0.162615,0.155792,0.159562,0.159562,101988935
2017-11-12,0.159398,0.159398,0.148157,0.150411,0.150411,191444366
2017-11-13,0.150512,0.155633,0.150523,0.155074,0.155074,101049623
2017-11-14,0.155255,0.162963,0.155267,0.159478,0.159478,96800942
2017-11-15,0.158803,0.161713,0.158364,0.161673,0.161673,76141816
2017-11-16,0.161445,0.20598,0.158731,0.172077,0.172077,774799188
2017-11-17,0.170305,0.181439,0.166369,0.171509,0.171509,300560902
2017-11-18,0.171484,0.174399,0.168344,0.173058,0.173058,109225645
2017-11-19,0.172689,0.178814,0.171098,0.175039,0.175039,146846492
2017-11-20,0.175281,0.183998,0.174897,0.180318,0.180318,162119937
2017-11-21,0.179728,0.182032,0.171523,0.176107,0.176107,164465505
2017-11-22,0.175632,0.18079,0.175466,0.179404,0.179404,125490461
2017-11-23,0.179504,0.187957,0.178129,0.182216,0.182216,180925349
2017-11-24,0.182554,0.184599,0.178981,0.183459,0.183459,158594676
2017-11-25,0.183111,0.191751,0.182665,0.189271,0.189271,159424816
2017-11-26,0.189662,0.189662,0.186349,0.186772,0.186772,100057799
2017-11-27,0.186387,0.191241,0.185733,0.190636,0.190636,147698955
2017-11-28,0.190718,0.225295,0.19018,0.223866,0.223866,539357162
2017-11-29,0.222904,0.222971,0.17857,0.181202,0.181202,403442660
2017-11-30,0.183713,0.194297,0.170607,0.185451,0.185451,200256511
2017-12-01,0.185062,0.192151,0.177007,0.189829,0.189829,135851522
2017-12-02,0.189797,0.192441,0.186159,0.189675,0.189675,87787676
2017-12-03,0.189703,0.195302,0.184057,0.187233,0.187233,99866558
2017-12-04,0.1875,0.189663,0.182757,0.188221,0.188221,77679632
2017-12-05,0.188241,0.1886,0.182915,0.183493,0.183493,130175222
2017-12-06,0.182982,0.18298,0.170236,0.17367,0.17367,205023164
2017-12-07,0.173729,0.17463,0.165167,0.165274,0.165274,204127720
2017-12-08,0.165877,0.206915,0.165021,0.188392,0.188392,493291513
2017-12-09,0.18842,0.191051,0.179387,0.18285,0.18285,153395346
2017-12-10,0.183478,0.183478,0.17134,0.177246,0.177246,148001494
2017-12-11,0.17668,0.189134,0.176091,0.188575,0.188575,131940505
2017-12-12,0.189,0.326074,0.188098,0.280478,0.280478,1167622766
2017-12-13,0.279839,0.385828,0.25748,0.35133,0.35133,2042631217
